,날짜,관리구분,품목,품종,등급,현재고,현재중량
4064,23.05.29,수입과일,자몽,켈리포니아,36과,293,4688.0
4065,23.06.05,수입과일,자몽,켈리포니아,36과,281,4496.0
4066,23.06.12,수입과일,자몽,켈리포니아,36과,277,4432.0
4067,23.06.19,수입과일,자몽,켈리포니아,36과,270,4320.0
4068,23.10.30,수입과일,자몽,켈리포니아,36과,441,7056.0
4069,24.04.01,수입과일,자몽,켈리포니아,36과,471,7536.0
4070,24.04.08,수입과일,자몽,켈리포니아,36과,344,5504.0
4071,24.04.15,수입과일,자몽,켈리포니아,36과,533,8528.0
4072,24.04.22,수입과일,자몽,켈리포니아,36과,803,12848.0
4073,22.02.14,수입과일,자몽,켈리포니아,40과,311,4976.0
4074,22.02.21,수입과일,자몽,켈리포니아,40과,298,4768.0
4075,22.02.28,수입과일,자몽,켈리포니아,40과,189,3024.0
4076,22.03.07,수입과일,자몽,켈리포니아,40과,52,832.0
4077,22.04.18,수입과일,자몽,켈리포니아,40과,115,1840.0
4078,22.04.25,수입과일,자몽,켈리포니아,40과,78,1248.0
4079,22.05.02,수입과일,자몽,켈리포니아,40과,370,5920.0
4080,22.05.09,수입과일,자몽,켈리포니아,40과,221,3536.0
4081,22.05.16,수입과일,자몽,켈리포니아,40과,693,11088.0
4082,22.05.23,수입과일,자몽,켈리포니아,40과,325,5200.0
4083,22.05.30,수입과일,자몽,켈리포니아,40과,252,3528.0
4084,22.06.06,수입과일,자몽,켈리포니아,40과,152,2254.0
4085,22.06.13,수입과일,자몽,켈리포니아,40과,71,1120.0
4086,22.06.20,수입과일,자몽,켈리포니아,40과,46,736.0
4087,22.06.27,수입과일,자몽,켈리포니아,40과,162,2592.0
4088,22.07.04,수입과일,자몽,켈리포니아,40과,8,128.0
4089,23.05.01,수입과일,자몽,켈리포니아,40과,252,4032.0
4090,23.05.08,수입과일,자몽,켈리포니아,40과,252,4032.0
4091,23.05.15,수입과일,자몽,켈리포니아,40과,252,4032.0
4092,23.06.26,수입과일,자몽,켈리포니아,40과,149,2235.0
4093,23.07.03,수입과일,자몽,켈리포니아,40과,17,255.0
4094,23.07.10,수입과일,자몽,켈리포니아,40과,6,90.0
4095,23.10.30,수입과일,자몽,켈리포니아,40과,189,3024.0
4096,24.04.01,수입과일,자몽,켈리포니아,40과,486,7776.0
4097,24.04.08,수입과일,자몽,켈리포니아,40과,468,7488.0
4098,24.04.15,수입과일,자몽,켈리포니아,40과,768,12288.0
4099,24.04.22,수입과일,자몽,켈리포니아,40과,999,15984.0
4100,22.02.14,수입과일,자몽,켈리포니아,48과,395,6320.0
4101,22.02.21,수입과일,자몽,켈리포니아,48과,372,5952.0
4102,22.02.28,수입과일,자몽,켈리포니아,48과,402,6432.0
4103,22.03.07,수입과일,자몽,켈리포니아,48과,378,6048.0
4104,22.03.14,수입과일,자몽,켈리포니아,48과,87,1392.0
4105,22.03.21,수입과일,자몽,켈리포니아,48과,45,720.0
4106,23.10.30,수입과일,자몽,켈리포니아,48과,63,1008.0
4107,22.02.14,수입과일,자몽,켈리포니아,56과,346,5536.0
4108,22.02.21,수입과일,자몽,켈리포니아,56과,4,64.0
4109,22.02.28,수입과일,자몽,켈리포니아,56과,63,1008.0
4110,22.03.07,수입과일,자몽,켈리포니아,56과,63,1008.0
4111,22.03.14,수입과일,자몽,켈리포니아,56과,86,1376.0
4112,22.01.31,수입과일,자몽,플로리다,36과,126,2016.0
4113,22.03.28,수입과일,자몽,플로리다,36과,11,176.0
4114,22.01.31,수입과일,자몽,플로리다,40과,126,2016.0
4115,22.03.28,수입과일,자몽,플로리다,40과,35,560.0
4116,22.04.04,수입과일,자몽,플로리다,40과,354,5664.0
4117,22.04.11,수입과일,자몽,플로리다,40과,25,400.0
4118,22.03.28,수입과일,자몽,플로리다,48과,63,1008.0
4119,22.04.04,수입과일,자몽,플로리다,48과,24,384.0
4120,22.04.11,수입과일,자몽,플로리다,48과,3,48.0
4121,22.12.26,수입과일,자몽,플로리다,48과,191,3056.0
4122,23.01.02,수입과일,자몽,플로리다,48과,137,2192.0
4123,23.01.09,수입과일,자몽,플로리다,48과,86,1376.0
4124,23.01.16,수입과일,자몽,플로리다,48과,60,960.0
4125,23.01.23,수입과일,자몽,플로리다,48과,34,544.0
4126,23.01.30,수입과일,자몽,플로리다,48과,3,48.0
4127,22.02.07,수입과일,자몽,플로리다,56과,56,896.0
4128,22.02.14,수입과일,자몽,플로리다,56과,56,896.0
4129,22.02.21,수입과일,자몽,플로리다,56과,55,880.0
4130,22.02.28,수입과일,자몽,플로리다,56과,54,864.0
4131,22.03.07,수입과일,자몽,플로리다,56과,38,608.0
4132,22.03.14,수입과일,자몽,플로리다,56과,34,544.0
4133,22.03.28,수입과일,자몽,플로리다,56과,1,16.0
4134,23.06.05,수입과일,체리,레이니어,9.5,121,605.0
4135,23.06.19,수입과일,체리,레이니어,9.5,78,312.0
4136,22.06.27,수입과일,체리,미국(워싱턴),9.5,120,600.0
4137,22.07.25,수입과일,체리,미국(워싱턴),9.5,242,1210.0
4138,22.08.08,수입과일,체리,미국(워싱턴),9.5,28,140.0
4139,22.08.15,수입과일,체리,미국(워싱턴),9.5,47,235.0
4140,23.07.17,수입과일,체리,미국(워싱턴),9.5,267,1335.0
4141,23.07.24,수입과일,체리,미국(워싱턴),9.5,33,165.0
4142,22.05.30,수입과일,체리,미국(워싱턴),10,193,965.0
4143,22.06.27,수입과일,체리,미국(워싱턴),10,533,2834.6
4144,22.07.04,수입과일,체리,미국(워싱턴),10,318,1590.0
4145,22.07.11,수입과일,체리,미국(워싱턴),10,278,2212.4
4146,22.07.18,수입과일,체리,미국(워싱턴),10,196,1540.0
4147,22.07.25,수입과일,체리,미국(워싱턴),10,94,591.6
4148,22.08.08,수입과일,체리,미국(워싱턴),10,13,65.0
4149,23.06.19,수입과일,체리,미국(워싱턴),10,100,500.0
4150,23.06.26,수입과일,체리,미국(워싱턴),10,237,1943.4
4151,23.07.03,수입과일,체리,미국(워싱턴),10,861,7060.2
4152,23.07.10,수입과일,체리,미국(워싱턴),10,591,4874.1
4153,23.07.17,수입과일,체리,미국(워싱턴),10,30,150.0
4154,22.07.04,수입과일,체리,미국(워싱턴),10.5,240,1200.0
4155,22.07.11,수입과일,체리,미국(워싱턴),10.5,103,844.6
4156,22.08.01,수입과일,체리,미국(워싱턴),10.5,76,623.2
4157,23.06.19,수입과일,체리,미국(워싱턴),10.5,285,1681.0
4158,23.06.26,수입과일,체리,미국(워싱턴),10.5,1,8.2
4159,23.07.03,수입과일,체리,미국(워싱턴),10.5,651,5338.2
4160,23.07.31,수입과일,체리,미국(워싱턴),10.5,1,8.2
4161,22.04.25,수입과일,체리,미국(캘리포니아),9.5,251,1255.0
4162,22.05.02,수입과일,체리,미국(캘리포니아),9.5,344,1720.0
4163,22.06.20,수입과일,체리,미국(캘리포니아),9.5,528,2640.0
4164,23.05.15,수입과일,체리,미국(캘리포니아),9.5,1,5.0
4165,23.06.12,수입과일,체리,미국(캘리포니아),9.5,351,1755.0
4166,23.06.19,수입과일,체리,미국(캘리포니아),9.5,357,1785.0
4167,22.04.25,수입과일,체리,미국(캘리포니아),10,108,540.0
4168,22.05.02,수입과일,체리,미국(캘리포니아),10,315,2419.8
4169,22.05.09,수입과일,체리,미국(캘리포니아),10,198,1623.6
4170,22.05.16,수입과일,체리,미국(캘리포니아),10,532,2660.0
4171,22.06.06,수입과일,체리,미국(캘리포니아),10,465,2325.0
4172,22.06.13,수입과일,체리,미국(캘리포니아),10,72,360.0
4173,23.05.15,수입과일,체리,미국(캘리포니아),10,221,1812.2
4174,23.05.22,수입과일,체리,미국(캘리포니아),10,73,365.0
4175,23.06.05,수입과일,체리,미국(캘리포니아),10,42,344.4
4176,23.06.12,수입과일,체리,미국(캘리포니아),10,90,706.0
4177,22.05.02,수입과일,체리,미국(캘리포니아),10.5,270,2214.0
4178,22.05.09,수입과일,체리,미국(캘리포니아),10.5,525,4305.0
4179,22.05.16,수입과일,체리,미국(캘리포니아),10.5,555,2832.6
4180,22.05.23,수입과일,체리,미국(캘리포니아),10.5,580,2900.0
4181,22.05.30,수입과일,체리,미국(캘리포니아),10.5,197,985.0
4182,22.06.06,수입과일,체리,미국(캘리포니아),10.5,45,369.0
4183,22.06.27,수입과일,체리,미국(캘리포니아),10.5,76,380.0
4184,23.05.15,수입과일,체리,미국(캘리포니아),10.5,288,1962.0
4185,23.05.29,수입과일,체리,미국(캘리포니아),10.5,380,3116.0
4186,23.06.05,수입과일,체리,미국(캘리포니아),10.5,153,1254.6
4187,23.06.12,수입과일,체리,미국(캘리포니아),10.5,123,986.2
4188,23.08.07,수입과일,체리,캐나다,10.5(5kg),162,810.0
4189,23.08.14,수입과일,체리,캐나다,10.5(5kg),88,440.0
4190,23.07.31,수입과일,체리,캐나다,10.5(9kg),129,1348.5
4191,23.08.14,수입과일,체리,캐나다,10.5(9kg),69,621.0
4192,23.07.17,수입과일,체리,캐나다,10과(5kg),19,95.0
4193,23.07.31,수입과일,체리,캐나다,10과(5kg),189,945.0
4194,23.08.07,수입과일,체리,캐나다,10과(5kg),173,865.0
4195,22.05.16,키위(NZ),NZ골드키위,골드 유기농,31과(18),320,1856.0
4196,22.05.23,키위(NZ),NZ골드키위,골드 유기농,31과(18),269,1560.2
4197,22.05.30,키위(NZ),NZ골드키위,골드 유기농,31과(18),89,516.2
4198,23.05.08,키위(NZ),NZ골드키위,골드 유기농,31과(18),141,817.8
4199,23.05.22,키위(NZ),NZ골드키위,골드 유기농,31과(18),2080,12064.0
4200,23.05.29,키위(NZ),NZ골드키위,골드 유기농,31과(18),2050,11890.0
4201,23.06.05,키위(NZ),NZ골드키위,골드 유기농,31과(18),2188,12690.4
4202,23.06.12,키위(NZ),NZ골드키위,골드 유기농,31과(18),2125,12325.0
4203,23.06.19,키위(NZ),NZ골드키위,골드 유기농,31과(18),374,2169.2
4204,23.06.26,키위(NZ),NZ골드키위,골드 유기농,31과(18),354,2053.2
4205,23.07.03,키위(NZ),NZ골드키위,골드 유기농,31과(18),227,1316.6
4206,23.07.10,키위(NZ),NZ골드키위,골드 유기농,31과(18),848,4918.4
4207,23.07.17,키위(NZ),NZ골드키위,골드 유기농,31과(18),714,4141.2
4208,23.07.24,키위(NZ),NZ골드키위,골드 유기농,31과(18),567,3288.6
4209,23.07.31,키위(NZ),NZ골드키위,골드 유기농,31과(18),893,5179.4
4210,23.08.07,키위(NZ),NZ골드키위,골드 유기농,31과(18),8,46.4
4211,22.05.09,키위(NZ),NZ골드키위,골드 유기농,37과(22),120,696.0
4212,22.05.16,키위(NZ),NZ골드키위,골드 유기농,37과(22),1080,6264.0
4213,22.05.23,키위(NZ),NZ골드키위,골드 유기농,37과(22),993,5759.4
4214,22.05.30,키위(NZ),NZ골드키위,골드 유기농,37과(22),643,3729.4
4215,22.06.06,키위(NZ),NZ골드키위,골드 유기농,37과(22),931,5399.8
4216,22.06.13,키위(NZ),NZ골드키위,골드 유기농,37과(22),2650,15370.0
4217,22.06.20,키위(NZ),NZ골드키위,골드 유기농,37과(22),913,5295.4
4218,22.06.27,키위(NZ),NZ골드키위,골드 유기농,37과(22),1020,5916.0
4219,22.07.04,키위(NZ),NZ골드키위,골드 유기농,37과(22),24,139.2
4220,22.07.25,키위(NZ),NZ골드키위,골드 유기농,37과(22),640,3712.0
4221,22.08.01,키위(NZ),NZ골드키위,골드 유기농,37과(22),615,3567.0
4222,22.08.08,키위(NZ),NZ골드키위,골드 유기농,37과(22),926,5370.8
4223,22.08.15,키위(NZ),NZ골드키위,골드 유기농,37과(22),910,5278.0
4224,22.08.22,키위(NZ),NZ골드키위,골드 유기농,37과(22),392,2273.6
4225,22.08.29,키위(NZ),NZ골드키위,골드 유기농,37과(22),1501,8705.8
4226,22.09.05,키위(NZ),NZ골드키위,골드 유기농,37과(22),1104,6403.2
4227,22.09.12,키위(NZ),NZ골드키위,골드 유기농,37과(22),614,3561.2
4228,22.09.19,키위(NZ),NZ골드키위,골드 유기농,37과(22),267,1548.6
4229,22.09.26,키위(NZ),NZ골드키위,골드 유기농,37과(22),220,1276.0
4230,22.10.03,키위(NZ),NZ골드키위,골드 유기농,37과(22),158,916.4
4231,22.10.10,키위(NZ),NZ골드키위,골드 유기농,37과(22),1071,6211.8
4232,22.10.17,키위(NZ),NZ골드키위,골드 유기농,37과(22),846,4906.8
4233,22.10.24,키위(NZ),NZ골드키위,골드 유기농,37과(22),286,1658.8
4234,22.10.31,키위(NZ),NZ골드키위,골드 유기농,37과(22),111,643.8
4235,23.05.08,키위(NZ),NZ골드키위,골드 유기농,37과(22),1528,8862.4
4236,23.05.15,키위(NZ),NZ골드키위,골드 유기농,37과(22),1444,8375.2
4237,23.05.22,키위(NZ),NZ골드키위,골드 유기농,37과(22),2161,12533.8
4238,23.05.29,키위(NZ),NZ골드키위,골드 유기농,37과(22),1592,9233.6
4239,23.06.05,키위(NZ),NZ골드키위,골드 유기농,37과(22),1416,8212.8
4240,23.06.12,키위(NZ),NZ골드키위,골드 유기농,37과(22),1155,6699.0
4241,23.06.19,키위(NZ),NZ골드키위,골드 유기농,37과(22),232,1345.6
4242,23.06.26,키위(NZ),NZ골드키위,골드 유기농,37과(22),817,4738.6
4243,23.07.03,키위(NZ),NZ골드키위,골드 유기농,37과(22),877,5086.6
4244,23.07.10,키위(NZ),NZ골드키위,골드 유기농,37과(22),793,4599.4
4245,23.07.17,키위(NZ),NZ골드키위,골드 유기농,37과(22),703,4077.4
4246,23.07.24,키위(NZ),NZ골드키위,골드 유기농,37과(22),721,4181.8
4247,23.07.31,키위(NZ),NZ골드키위,골드 유기농,37과(22),1726,10010.8
4248,23.08.07,키위(NZ),NZ골드키위,골드 유기농,37과(22),87,504.6
4249,23.08.14,키위(NZ),NZ골드키위,골드 유기농,37과(22),52,301.6
4250,23.08.21,키위(NZ),NZ골드키위,골드 유기농,37과(22),28,162.4
4251,23.08.28,키위(NZ),NZ골드키위,골드 유기농,37과(22),6,34.8
4252,24.04.15,키위(NZ),NZ골드키위,골드 유기농,37과(22),160,928.0
4253,22.05.09,키위(NZ),NZ골드키위,골드 유기농,41과(25),460,2668.0
4254,22.05.16,키위(NZ),NZ골드키위,골드 유기농,41과(25),1580,9164.0
4255,22.05.23,키위(NZ),NZ골드키위,골드 유기농,41과(25),1250,7250.0
4256,22.05.30,키위(NZ),NZ골드키위,골드 유기농,41과(25),870,5046.0
4257,22.06.06,키위(NZ),NZ골드키위,골드 유기농,41과(25),694,4025.2
4258,22.06.13,키위(NZ),NZ골드키위,골드 유기농,41과(25),837,4854.6
4259,22.06.20,키위(NZ),NZ골드키위,골드 유기농,41과(25),832,4825.6
4260,22.06.27,키위(NZ),NZ골드키위,골드 유기농,41과(25),656,3804.8
4261,22.07.04,키위(NZ),NZ골드키위,골드 유기농,41과(25),592,3433.6
4262,22.07.11,키위(NZ),NZ골드키위,골드 유기농,41과(25),659,3822.2
4263,22.07.18,키위(NZ),NZ골드키위,골드 유기농,41과(25),623,3613.4
4264,22.07.25,키위(NZ),NZ골드키위,골드 유기농,41과(25),2,11.6
4265,22.08.01,키위(NZ),NZ골드키위,골드 유기농,41과(25),279,1618.2
4266,22.08.08,키위(NZ),NZ골드키위,골드 유기농,41과(25),241,1397.8
4267,22.08.15,키위(NZ),NZ골드키위,골드 유기농,41과(25),178,1032.4
4268,22.08.22,키위(NZ),NZ골드키위,골드 유기농,41과(25),2,11.6
4269,22.09.12,키위(NZ),NZ골드키위,골드 유기농,41과(25),11,63.8
4270,22.10.10,키위(NZ),NZ골드키위,골드 유기농,41과(25),320,1856.0
4271,22.10.17,키위(NZ),NZ골드키위,골드 유기농,41과(25),320,1856.0
4272,22.10.24,키위(NZ),NZ골드키위,골드 유기농,41과(25),320,1856.0
4273,23.05.08,키위(NZ),NZ골드키위,골드 유기농,41과(25),788,4570.4
4274,23.05.15,키위(NZ),NZ골드키위,골드 유기농,41과(25),785,4553.0
4275,23.05.22,키위(NZ),NZ골드키위,골드 유기농,41과(25),772,4477.6
4276,23.05.29,키위(NZ),NZ골드키위,골드 유기농,41과(25),548,3178.4
4277,23.06.05,키위(NZ),NZ골드키위,골드 유기농,41과(25),510,2958.0
4278,23.06.12,키위(NZ),NZ골드키위,골드 유기농,41과(25),303,1757.4
4279,23.06.19,키위(NZ),NZ골드키위,골드 유기농,41과(25),583,3381.4
4280,23.06.26,키위(NZ),NZ골드키위,골드 유기농,41과(25),564,3271.2
4281,23.07.03,키위(NZ),NZ골드키위,골드 유기농,41과(25),549,3184.2
4282,23.07.10,키위(NZ),NZ골드키위,골드 유기농,41과(25),860,4988.0
4283,23.07.17,키위(NZ),NZ골드키위,골드 유기농,41과(25),1302,7551.6
4284,23.07.24,키위(NZ),NZ골드키위,골드 유기농,41과(25),925,5365.0
4285,23.07.31,키위(NZ),NZ골드키위,골드 유기농,41과(25),646,3746.8
4286,23.08.07,키위(NZ),NZ골드키위,골드 유기농,41과(25),399,2314.2
4287,23.08.14,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4288,23.08.21,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4289,23.08.28,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4290,23.09.04,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4291,23.09.11,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4292,23.09.18,키위(NZ),NZ골드키위,골드 유기농,41과(25),4,23.2
4293,24.04.15,키위(NZ),NZ골드키위,골드 유기농,41과(25),67,388.6
4294,24.04.22,키위(NZ),NZ골드키위,골드 유기농,41과(25),34,197.2
4295,22.05.09,키위(NZ),NZ골드키위,골드 유기농,44과(27),800,4640.0
4296,22.05.16,키위(NZ),NZ골드키위,골드 유기농,44과(27),1120,6496.0
4297,22.05.23,키위(NZ),NZ골드키위,골드 유기농,44과(27),1118,6484.4
4298,22.05.30,키위(NZ),NZ골드키위,골드 유기농,44과(27),634,3677.2
4299,22.06.06,키위(NZ),NZ골드키위,골드 유기농,44과(27),789,4576.2
4300,22.06.13,키위(NZ),NZ골드키위,골드 유기농,44과(27),789,4576.2
4301,22.06.20,키위(NZ),NZ골드키위,골드 유기농,44과(27),1109,6432.2
4302,22.06.27,키위(NZ),NZ골드키위,골드 유기농,44과(27),2389,13856.2
4303,22.07.04,키위(NZ),NZ골드키위,골드 유기농,44과(27),2051,11895.8
4304,22.07.11,키위(NZ),NZ골드키위,골드 유기농,44과(27),3067,17788.6
4305,22.07.18,키위(NZ),NZ골드키위,골드 유기농,44과(27),2408,13966.4
4306,22.07.25,키위(NZ),NZ골드키위,골드 유기농,44과(27),2223,12893.4
4307,22.08.01,키위(NZ),NZ골드키위,골드 유기농,44과(27),1320,7656.0
4308,22.08.08,키위(NZ),NZ골드키위,골드 유기농,44과(27),255,1479.0
4309,22.08.15,키위(NZ),NZ골드키위,골드 유기농,44과(27),1195,6931.0
4310,22.08.22,키위(NZ),NZ골드키위,골드 유기농,44과(27),832,4825.6
4311,22.08.29,키위(NZ),NZ골드키위,골드 유기농,44과(27),787,4564.6
4312,22.09.05,키위(NZ),NZ골드키위,골드 유기농,44과(27),598,3468.4
4313,22.09.12,키위(NZ),NZ골드키위,골드 유기농,44과(27),743,4309.4
4314,22.09.19,키위(NZ),NZ골드키위,골드 유기농,44과(27),730,4234.0
4315,22.09.26,키위(NZ),NZ골드키위,골드 유기농,44과(27),725,4205.0
4316,22.10.03,키위(NZ),NZ골드키위,골드 유기농,44과(27),710,4118.0
4317,22.10.10,키위(NZ),NZ골드키위,골드 유기농,44과(27),665,3857.0
4318,22.10.17,키위(NZ),NZ골드키위,골드 유기농,44과(27),635,3683.0
4319,22.10.24,키위(NZ),NZ골드키위,골드 유기농,44과(27),635,3683.0
4320,22.10.31,키위(NZ),NZ골드키위,골드 유기농,44과(27),105,609.0
